_id,city_mpg,driven_wheels,engine_cylinders,engine_fuel_type,engine_hp,highway_mpg,isDeleted,make,market_category,model,number_of_doors,popularity,price,release_date,size,style,transmission_type
6379dfd9258bfcd827796713,15,rear wheel drive,6,regular unleaded,210,20,false,Dodge,N/A,Dakota,4,1851,24010,2008,Compact,Crew Cab Pickup,AUTOMATIC
6379dfd9258bfcd827796714,15,four wheel drive,6,regular unleaded,210,19,false,Dodge,N/A,Dakota,4,1851,27935,2008,Compact,Extended Cab Pickup,MANUAL
6379dfd9258bfcd827796715,16,rear wheel drive,6,regular unleaded,210,20,false,Dodge,N/A,Dakota,4,1851,22505,2008,Compact,Crew Cab Pickup,MANUAL
6379dfd9258bfcd827796716,14,four wheel drive,6,regular unleaded,210,18,false,Dodge,N/A,Dakota,4,1851,26280,2008,Compact,Extended Cab Pickup,AUTOMATIC
6379dfd9258bfcd827796717,16,rear wheel drive,6,regular unleaded,210,20,false,Dodge,N/A,Dakota,4,1851,24985,2008,Compact,Extended Cab Pickup,MANUAL
6379dfd9258bfcd827796718,15,rear wheel drive,6,regular unleaded,210,20,false,Dodge,N/A,Dakota,4,1851,26935,2008,Compact,Crew Cab Pickup,AUTOMATIC
6379dfd9258bfcd827796719,14,four wheel drive,8,regular unleaded,302,19,false,Dodge,N/A,Dakota,4,1851,30760,2008,Compact,Extended Cab Pickup,AUTOMATIC
6379dfd9258bfcd82779671a,14,rear wheel drive,8,regular unleaded,302,19,false,Dodge,N/A,Dakota,4,1851,28520,2008,Compact,Crew Cab Pickup,AUTOMATIC
6379dfd9258bfcd82779671b,14,four wheel drive,6,regular unleaded,210,18,false,Dodge,N/A,Dakota,4,1851,29095,2008,Compact,Extended Cab Pickup,AUTOMATIC
6379dfd9258bfcd82779671c,16,rear wheel drive,6,regular unleaded,210,20,false,Dodge,N/A,Dakota,4,1851,20470,2008,Compact,Extended Cab Pickup,MANUAL
6379dfd9258bfcd82779671d,16,rear wheel drive,6,regular unleaded,210,20,false,Dodge,N/A,Dakota,4,1851,20995,2008,Compact,Extended Cab Pickup,MANUAL
6379dfd9258bfcd82779671e,15,rear wheel drive,6,regular unleaded,210,20,false,Dodge,Flex Fuel,Dakota,4,1851,28630,2009,Compact,Crew Cab Pickup,AUTOMATIC
6379dfd9258bfcd82779671f,14,four wheel drive,6,regular unleaded,210,18,false,Dodge,Flex Fuel,Dakota,4,1851,31630,2009,Compact,Crew Cab Pickup,AUTOMATIC
6379dfd9258bfcd827796720,15,rear wheel drive,6,regular unleaded,210,20,false,Dodge,Flex Fuel,Dakota,4,1851,23710,2009,Compact,Extended Cab Pickup,AUTOMATIC
6379dfd9258bfcd827796721,16,rear wheel drive,6,regular unleaded,210,20,false,Dodge,Flex Fuel,Dakota,4,1851,25260,2009,Compact,Crew Cab Pickup,MANUAL
6379dfd9258bfcd827796722,14,four wheel drive,6,regular unleaded,210,18,false,Dodge,Flex Fuel,Dakota,4,1851,29355,2009,Compact,Crew Cab Pickup,AUTOMATIC
6379dfd9258bfcd827796723,14,four wheel drive,6,regular unleaded,210,18,false,Dodge,Flex Fuel,Dakota,4,1851,31045,2009,Compact,Crew Cab Pickup,AUTOMATIC
6379dfd9258bfcd827796724,15,rear wheel drive,6,regular unleaded,210,20,false,Dodge,Flex Fuel,Dakota,4,1851,23710,2009,Compact,Extended Cab Pickup,AUTOMATIC
6379dfd9258bfcd827796725,14,four wheel drive,6,regular unleaded,210,18,false,Dodge,Flex Fuel,Dakota,4,1851,29355,2009,Compact,Crew Cab Pickup,AUTOMATIC
6379dfd9258bfcd827796726,14,four wheel drive,6,regular unleaded,210,18,false,Dodge,Flex Fuel,Dakota,4,1851,27960,2009,Compact,Extended Cab Pickup,AUTOMATIC
6379dfd9258bfcd827796727,14,four wheel drive,6,regular unleaded,210,18,false,Dodge,Flex Fuel,Dakota,4,1851,30155,2009,Compact,Extended Cab Pickup,AUTOMATIC
6379dfd9258bfcd827796728,15,four wheel drive,6,regular unleaded,210,19,false,Dodge,Flex Fuel,Dakota,4,1851,28210,2009,Compact,Crew Cab Pickup,MANUAL
6379dfd9258bfcd827796729,14,four wheel drive,6,regular unleaded,210,18,false,Dodge,Flex Fuel,Dakota,4,1851,27960,2009,Compact,Extended Cab Pickup,AUTOMATIC
6379dfd9258bfcd82779672a,15,rear wheel drive,6,regular unleaded,210,20,false,Dodge,Flex Fuel,Dakota,4,1851,26405,2009,Compact,Crew Cab Pickup,AUTOMATIC
6379dfd9258bfcd82779672b,14,four wheel drive,6,regular unleaded,210,18,false,Dodge,Flex Fuel,Dakota,4,1851,29985,2009,Compact,Extended Cab Pickup,AUTOMATIC
6379dfd9258bfcd82779672c,14,four wheel drive,6,regular unleaded,210,18,false,Dodge,Flex Fuel,Dakota,4,1851,26810,2009,Compact,Extended Cab Pickup,AUTOMATIC
6379dfd9258bfcd82779672d,15,rear wheel drive,6,regular unleaded,210,20,false,Dodge,Flex Fuel,Dakota,4,1851,27315,2009,Compact,Extended Cab Pickup,AUTOMATIC
6379dfd9258bfcd82779672e,15,rear wheel drive,6,regular unleaded,210,20,false,Dodge,Flex Fuel,Dakota,4,1851,26405,2009,Compact,Crew Cab Pickup,AUTOMATIC
6379dfd9258bfcd82779672f,15,rear wheel drive,6,regular unleaded,210,20,false,Dodge,Flex Fuel,Dakota,4,1851,22560,2009,Compact,Extended Cab Pickup,AUTOMATIC
6379dfd9258bfcd827796730,15,rear wheel drive,6,regular unleaded,210,20,false,Dodge,Flex Fuel,Dakota,4,1851,26325,2010,Compact,Crew Cab Pickup,AUTOMATIC
6379dfd9258bfcd827796731,14,four wheel drive,6,regular unleaded,210,18,false,Dodge,Flex Fuel,Dakota,4,1851,27880,2010,Compact,Extended Cab Pickup,AUTOMATIC
6379dfd9258bfcd827796732,15,rear wheel drive,6,regular unleaded,210,20,false,Dodge,Flex Fuel,Dakota,4,1851,25305,2010,Compact,Crew Cab Pickup,AUTOMATIC
6379dfd9258bfcd827796733,14,four wheel drive,6,regular unleaded,210,18,false,Dodge,Flex Fuel,Dakota,4,1851,28255,2010,Compact,Crew Cab Pickup,AUTOMATIC
6379dfd9258bfcd827796734,15,rear wheel drive,6,regular unleaded,210,20,false,Dodge,Flex Fuel,Dakota,4,1851,23630,2010,Compact,Extended Cab Pickup,AUTOMATIC
6379dfd9258bfcd827796735,14,four wheel drive,6,regular unleaded,210,18,false,Dodge,Flex Fuel,Dakota,4,1851,27005,2010,Compact,Extended Cab Pickup,AUTOMATIC
6379dfd9258bfcd827796736,15,rear wheel drive,6,regular unleaded,210,20,false,Dodge,Flex Fuel,Dakota,4,1851,23630,2010,Compact,Extended Cab Pickup,AUTOMATIC
6379dfd9258bfcd827796737,14,four wheel drive,6,regular unleaded,210,18,false,Dodge,Flex Fuel,Dakota,4,1851,29275,2010,Compact,Crew Cab Pickup,AUTOMATIC
6379dfd9258bfcd827796738,15,rear wheel drive,6,regular unleaded,210,20,false,Dodge,Flex Fuel,Dakota,4,1851,22755,2010,Compact,Extended Cab Pickup,AUTOMATIC
6379dfd9258bfcd827796739,14,four wheel drive,6,regular unleaded,210,18,false,Dodge,Flex Fuel,Dakota,4,1851,33180,2010,Compact,Crew Cab Pickup,AUTOMATIC
6379dfd9258bfcd82779673a,14,four wheel drive,6,regular unleaded,210,18,false,Dodge,Flex Fuel,Dakota,4,1851,27880,2010,Compact,Extended Cab Pickup,AUTOMATIC
6379dfd9258bfcd82779673b,14,four wheel drive,6,regular unleaded,210,18,false,Dodge,Flex Fuel,Dakota,4,1851,29275,2010,Compact,Crew Cab Pickup,AUTOMATIC
6379dfd9258bfcd82779673c,14,four wheel drive,8,flex-fuel (unleaded/E85),302,19,false,Dodge,Flex Fuel,Dakota,4,1851,31365,2010,Compact,Crew Cab Pickup,AUTOMATIC
6379dfd9258bfcd82779673d,15,rear wheel drive,6,regular unleaded,210,20,false,Dodge,Flex Fuel,Dakota,4,1851,26325,2010,Compact,Crew Cab Pickup,AUTOMATIC
6379dfd9258bfcd82779673e,15,rear wheel drive,6,regular unleaded,210,20,false,Dodge,Flex Fuel,Dakota,4,1851,30180,2010,Compact,Crew Cab Pickup,AUTOMATIC
6379dfd9258bfcd82779673f,25,front wheel drive,4,regular unleaded,160,36,false,Dodge,N/A,Dart,4,1851,16495,2014,Midsize,Sedan,MANUAL
6379dfd9258bfcd827796740,22,front wheel drive,4,regular unleaded,184,35,false,Dodge,N/A,Dart,4,1851,18595,2014,Midsize,Sedan,MANUAL
6379dfd9258bfcd827796741,23,front wheel drive,4,regular unleaded,184,35,false,Dodge,N/A,Dart,4,1851,22995,2014,Midsize,Sedan,AUTOMATIC
6379dfd9258bfcd827796742,28,front wheel drive,4,regular unleaded,160,41,false,Dodge,N/A,Dart,4,1851,19995,2014,Midsize,Sedan,MANUAL
6379dfd9258bfcd827796743,23,front wheel drive,4,regular unleaded,184,33,false,Dodge,N/A,Dart,4,1851,20995,2014,Midsize,Sedan,MANUAL
6379dfd9258bfcd827796744,23,front wheel drive,4,regular unleaded,184,33,false,Dodge,N/A,Dart,4,1851,21645,2015,Midsize,Sedan,MANUAL
6379dfd9258bfcd827796745,22,front wheel drive,4,regular unleaded,184,35,false,Dodge,N/A,Dart,4,1851,19000,2015,Midsize,Sedan,MANUAL
6379dfd9258bfcd827796746,28,front wheel drive,4,regular unleaded,160,41,false,Dodge,N/A,Dart,4,1851,20495,2015,Midsize,Sedan,MANUAL
6379dfd9258bfcd827796747,23,front wheel drive,4,regular unleaded,184,35,false,Dodge,N/A,Dart,4,1851,23795,2015,Midsize,Sedan,AUTOMATIC
6379dfd9258bfcd827796748,25,front wheel drive,4,regular unleaded,160,36,false,Dodge,N/A,Dart,4,1851,16495,2015,Midsize,Sedan,MANUAL
6379dfd9258bfcd827796749,27,front wheel drive,4,regular unleaded,160,39,false,Dodge,N/A,Dart,4,1851,19495,2016,Midsize,Sedan,MANUAL
6379dfd9258bfcd82779674a,25,front wheel drive,4,regular unleaded,160,36,false,Dodge,N/A,Dart,4,1851,18995,2016,Midsize,Sedan,MANUAL
6379dfd9258bfcd82779674b,22,front wheel drive,4,regular unleaded,184,35,false,Dodge,N/A,Dart,4,1851,19395,2016,Midsize,Sedan,MANUAL
6379dfd9258bfcd82779674c,25,front wheel drive,4,regular unleaded,160,36,false,Dodge,N/A,Dart,4,1851,17995,2016,Midsize,Sedan,MANUAL
6379dfd9258bfcd82779674d,23,front wheel drive,4,regular unleaded,184,35,false,Dodge,N/A,Dart,4,1851,24395,2016,Midsize,Sedan,AUTOMATIC
6379dfd9258bfcd82779674e,25,front wheel drive,4,regular unleaded,160,36,false,Dodge,N/A,Dart,4,1851,19595,2016,Midsize,Sedan,MANUAL
6379dfd9258bfcd82779674f,25,front wheel drive,4,regular unleaded,160,36,false,Dodge,N/A,Dart,4,1851,16995,2016,Midsize,Sedan,MANUAL
6379dfd9258bfcd827796750,27,front wheel drive,4,regular unleaded,160,39,false,Dodge,N/A,Dart,4,1851,21095,2016,Midsize,Sedan,MANUAL
6379dfd9258bfcd827796751,22,front wheel drive,4,regular unleaded,184,35,false,Dodge,N/A,Dart,4,1851,22095,2016,Midsize,Sedan,MANUAL
6379dfd9258bfcd827796752,22,front wheel drive,4,regular unleaded,184,35,false,Dodge,N/A,Dart,4,1851,20995,2016,Midsize,Sedan,MANUAL
6379dfd9258bfcd827796753,22,front wheel drive,4,regular unleaded,184,35,false,Dodge,N/A,Dart,4,1851,21595,2016,Midsize,Sedan,MANUAL
6379dfd9258bfcd827796754,12,rear wheel drive,12,premium unleaded (required),563,19,false,Rolls-Royce,"Exotic,Luxury,High-Performance",Dawn,2,86,335000,2016,Large,Convertible,AUTOMATIC
6379dfd9258bfcd827796755,18,front wheel drive,4,regular unleaded,152,24,false,Dodge,"Hatchback,Factory Tuner,Performance",Daytona,2,1851,2000,1991,Compact,2dr Hatchback,MANUAL
6379dfd9258bfcd827796756,18,front wheel drive,4,regular unleaded,152,24,false,Dodge,"Hatchback,Performance",Daytona,2,1851,2000,1991,Compact,2dr Hatchback,MANUAL
6379dfd9258bfcd827796757,18,front wheel drive,4,regular unleaded,152,24,false,Dodge,"Hatchback,Factory Tuner,Performance",Daytona,2,1851,2000,1991,Compact,2dr Hatchback,MANUAL
6379dfd9258bfcd827796758,21,front wheel drive,4,regular unleaded,100,31,false,Dodge,Hatchback,Daytona,2,1851,2000,1991,Compact,2dr Hatchback,MANUAL
6379dfd9258bfcd827796759,17,front wheel drive,6,regular unleaded,141,25,false,Dodge,Hatchback,Daytona,2,1851,2000,1991,Compact,2dr Hatchback,MANUAL
6379dfd9258bfcd82779675a,21,front wheel drive,4,regular unleaded,100,31,false,Dodge,Hatchback,Daytona,2,1851,2000,1991,Compact,2dr Hatchback,MANUAL
6379dfd9258bfcd82779675b,17,front wheel drive,4,regular unleaded,224,24,false,Dodge,"Hatchback,Factory Tuner,Performance",Daytona,2,1851,2000,1992,Compact,2dr Hatchback,MANUAL
6379dfd9258bfcd82779675c,17,front wheel drive,6,regular unleaded,141,26,false,Dodge,Hatchback,Daytona,2,1851,2000,1992,Compact,2dr Hatchback,MANUAL
6379dfd9258bfcd82779675d,20,front wheel drive,4,regular unleaded,100,29,false,Dodge,Hatchback,Daytona,2,1851,2000,1992,Compact,2dr Hatchback,MANUAL
6379dfd9258bfcd82779675e,20,front wheel drive,4,regular unleaded,100,29,false,Dodge,Hatchback,Daytona,2,1851,2000,1992,Compact,2dr Hatchback,MANUAL
6379dfd9258bfcd82779675f,22,front wheel drive,4,regular unleaded,100,29,false,Dodge,Hatchback,Daytona,2,1851,2000,1993,Compact,2dr Hatchback,MANUAL
6379dfd9258bfcd827796760,22,front wheel drive,4,regular unleaded,100,29,false,Dodge,Hatchback,Daytona,2,1851,2000,1993,Compact,2dr Hatchback,MANUAL
6379dfd9258bfcd827796761,17,front wheel drive,6,regular unleaded,141,25,false,Dodge,Hatchback,Daytona,2,1851,2000,1993,Compact,2dr Hatchback,MANUAL
6379dfd9258bfcd827796762,17,front wheel drive,4,regular unleaded,224,24,false,Dodge,"Hatchback,Factory Tuner,Performance",Daytona,2,1851,2000,1993,Compact,2dr Hatchback,MANUAL
6379dfd9258bfcd827796763,11,rear wheel drive,12,premium unleaded (required),420,18,false,Aston Martin,"Exotic,Factory Tuner,High-Performance",DB7,2,259,156300,2003,Compact,Coupe,AUTOMATIC
6379dfd9258bfcd827796764,10,rear wheel drive,12,premium unleaded (required),420,17,false,Aston Martin,"Exotic,High-Performance",DB7,2,259,151800,2003,Compact,Convertible,MANUAL
6379dfd9258bfcd827796765,9,rear wheel drive,12,premium unleaded (required),435,15,false,Aston Martin,"Exotic,Factory Tuner,High-Performance",DB7,2,259,156300,2003,Compact,Coupe,MANUAL
6379dfd9258bfcd827796766,10,rear wheel drive,12,premium unleaded (required),420,17,false,Aston Martin,"Exotic,High-Performance",DB7,2,259,141800,2003,Compact,Coupe,MANUAL
6379dfd9258bfcd827796767,13,rear wheel drive,12,premium unleaded (required),540,19,false,Aston Martin,"Exotic,High-Performance",DB9 GT,2,259,235307,2016,Midsize,Coupe,AUTOMATIC
6379dfd9258bfcd827796768,13,rear wheel drive,12,premium unleaded (required),540,19,false,Aston Martin,"Exotic,High-Performance",DB9 GT,2,259,213250,2016,Midsize,Convertible,AUTOMATIC
6379dfd9258bfcd827796769,13,rear wheel drive,12,premium unleaded (required),540,19,false,Aston Martin,"Exotic,High-Performance",DB9 GT,2,259,198250,2016,Midsize,Coupe,AUTOMATIC
6379dfd9258bfcd82779676a,13,rear wheel drive,12,premium unleaded (required),510,19,false,Aston Martin,"Exotic,High-Performance",DB9,2,259,198700,2013,Midsize,Convertible,AUTOMATIC
6379dfd9258bfcd82779676b,13,rear wheel drive,12,premium unleaded (required),510,19,false,Aston Martin,"Exotic,High-Performance",DB9,2,259,183700,2013,Midsize,Coupe,AUTOMATIC
6379dfd9258bfcd82779676c,13,rear wheel drive,12,premium unleaded (required),510,19,false,Aston Martin,"Exotic,High-Performance",DB9,2,259,200800,2014,Midsize,Convertible,AUTOMATIC
6379dfd9258bfcd82779676d,13,rear wheel drive,12,premium unleaded (required),510,19,false,Aston Martin,"Exotic,High-Performance",DB9,2,259,185800,2014,Midsize,Coupe,AUTOMATIC
6379dfd9258bfcd82779676e,13,rear wheel drive,12,premium unleaded (required),510,19,false,Aston Martin,"Exotic,High-Performance",DB9,2,259,198295,2015,Midsize,Coupe,AUTOMATIC
6379dfd9258bfcd82779676f,13,rear wheel drive,12,premium unleaded (required),510,19,false,Aston Martin,"Exotic,High-Performance",DB9,2,259,188295,2015,Midsize,Coupe,AUTOMATIC
6379dfd9258bfcd827796770,13,rear wheel drive,12,premium unleaded (required),510,19,false,Aston Martin,"Exotic,High-Performance",DB9,2,259,203295,2015,Midsize,Convertible,AUTOMATIC
6379dfd9258bfcd827796771,13,rear wheel drive,12,premium unleaded (required),510,19,false,Aston Martin,"Exotic,High-Performance",DB9,2,259,213295,2015,Midsize,Convertible,AUTOMATIC
6379dfd9258bfcd827796772,12,rear wheel drive,12,premium unleaded (required),510,18,false,Aston Martin,"Exotic,High-Performance",DBS,2,259,283900,2010,Midsize,Convertible,AUTOMATIC
6379dfd9258bfcd827796773,11,rear wheel drive,12,premium unleaded (required),510,17,false,Aston Martin,"Exotic,High-Performance",DBS,2,259,279500,2010,Midsize,Convertible,MANUAL
6379dfd9258bfcd827796774,12,rear wheel drive,12,premium unleaded (required),510,18,false,Aston Martin,"Exotic,High-Performance",DBS,2,259,270400,2010,Midsize,Coupe,AUTOMATIC
6379dfd9258bfcd827796775,11,rear wheel drive,12,premium unleaded (required),510,17,false,Aston Martin,"Exotic,High-Performance",DBS,2,259,266000,2010,Midsize,Coupe,MANUAL
6379dfd9258bfcd827796776,11,rear wheel drive,12,premium unleaded (required),510,17,false,Aston Martin,"Exotic,Factory Tuner,High-Performance",DBS,2,259,282295,2011,Midsize,Convertible,MANUAL
6379dfd9258bfcd827796777,11,rear wheel drive,12,premium unleaded (required),510,17,false,Aston Martin,"Exotic,Factory Tuner,High-Performance",DBS,2,259,268660,2011,Midsize,Coupe,MANUAL
6379dfd9258bfcd827796778,12,rear wheel drive,12,premium unleaded (required),510,18,false,Aston Martin,"Exotic,Factory Tuner,High-Performance",DBS,2,259,273104,2011,Midsize,Coupe,AUTOMATIC
6379dfd9258bfcd827796779,12,rear wheel drive,12,premium unleaded (required),510,18,false,Aston Martin,"Exotic,Factory Tuner,High-Performance",DBS,2,259,286739,2011,Midsize,Convertible,AUTOMATIC
6379dfd9258bfcd82779677a,11,rear wheel drive,12,premium unleaded (required),510,17,false,Aston Martin,"Exotic,High-Performance",DBS,2,259,295987,2012,Midsize,Convertible,MANUAL
6379dfd9258bfcd82779677b,12,rear wheel drive,12,premium unleaded (required),510,18,false,Aston Martin,"Exotic,High-Performance",DBS,2,259,275861,2012,Midsize,Coupe,AUTOMATIC
6379dfd9258bfcd82779677c,11,rear wheel drive,12,premium unleaded (required),510,17,false,Aston Martin,"Exotic,High-Performance",DBS,2,259,284576,2012,Midsize,Coupe,MANUAL
6379dfd9258bfcd82779677d,12,rear wheel drive,12,premium unleaded (required),510,18,false,Aston Martin,"Exotic,High-Performance",DBS,2,259,296387,2012,Midsize,Convertible,AUTOMATIC
6379dfd9258bfcd82779677e,11,rear wheel drive,12,premium unleaded (required),510,17,false,Aston Martin,"Exotic,High-Performance",DBS,2,259,290461,2012,Midsize,Convertible,MANUAL
6379dfd9258bfcd82779677f,12,rear wheel drive,12,premium unleaded (required),510,18,false,Aston Martin,"Exotic,High-Performance",DBS,2,259,284976,2012,Midsize,Coupe,AUTOMATIC
6379dfd9258bfcd827796780,12,rear wheel drive,12,premium unleaded (required),510,18,false,Aston Martin,"Exotic,High-Performance",DBS,2,259,290861,2012,Midsize,Convertible,AUTOMATIC
6379dfd9258bfcd827796781,11,rear wheel drive,12,premium unleaded (required),510,17,false,Aston Martin,"Exotic,High-Performance",DBS,2,259,275461,2012,Midsize,Coupe,MANUAL
6379dfd9258bfcd827796782,12,four wheel drive,8,regular unleaded,182,15,false,Land Rover,Luxury,Defender,2,258,27736,1994,Compact,2dr SUV,MANUAL
6379dfd9258bfcd827796783,12,four wheel drive,8,regular unleaded,182,15,false,Land Rover,Luxury,Defender,2,258,30709,1995,Compact,2dr SUV,MANUAL
6379dfd9258bfcd827796784,12,four wheel drive,8,regular unleaded,182,14,false,Land Rover,Luxury,Defender,2,258,36931,1997,Compact,Convertible SUV,AUTOMATIC
6379dfd9258bfcd827796785,12,four wheel drive,8,regular unleaded,182,14,false,Land Rover,Luxury,Defender,2,258,39669,1997,Compact,2dr SUV,AUTOMATIC
6379dfd9258bfcd827796786,16,front wheel drive,8,regular unleaded,275,25,false,Cadillac,Luxury,DeVille,4,1624,49150,2003,Large,Sedan,AUTOMATIC
6379dfd9258bfcd827796787,16,front wheel drive,8,regular unleaded,300,25,false,Cadillac,"Luxury,Performance",DeVille,4,1624,49150,2003,Large,Sedan,AUTOMATIC
6379dfd9258bfcd827796788,16,front wheel drive,8,regular unleaded,275,25,false,Cadillac,Luxury,DeVille,4,1624,44400,2003,Large,Sedan,AUTOMATIC
6379dfd9258bfcd827796789,16,front wheel drive,8,regular unleaded,300,24,false,Cadillac,"Luxury,Performance",DeVille,4,1624,50750,2004,Large,Sedan,AUTOMATIC
6379dfd9258bfcd82779678a,16,front wheel drive,8,regular unleaded,275,24,false,Cadillac,Luxury,DeVille,4,1624,50750,2004,Large,Sedan,AUTOMATIC
6379dfd9258bfcd82779678b,16,front wheel drive,8,regular unleaded,275,24,false,Cadillac,Luxury,DeVille,4,1624,45600,2004,Large,Sedan,AUTOMATIC
6379dfd9258bfcd82779678c,15,front wheel drive,8,regular unleaded,275,22,false,Cadillac,Luxury,DeVille,4,1624,51600,2005,Large,Sedan,AUTOMATIC
6379dfd9258bfcd82779678d,15,front wheel drive,8,regular unleaded,275,22,false,Cadillac,Luxury,DeVille,4,1624,46430,2005,Large,Sedan,AUTOMATIC
6379dfd9258bfcd82779678e,15,front wheel drive,8,regular unleaded,275,22,false,Cadillac,Luxury,DeVille,4,1624,46045,2005,Large,Sedan,AUTOMATIC
6379dfd9258bfcd82779678f,16,front wheel drive,8,regular unleaded,290,24,false,Cadillac,"Luxury,Performance",DeVille,4,1624,51600,2005,Large,Sedan,AUTOMATIC
6379dfd9258bfcd827796790,9,all wheel drive,12,premium unleaded (required),550,12,false,Lamborghini,"Exotic,High-Performance",Diablo,2,1158,294900,2001,Compact,Coupe,MANUAL
6379dfd9258bfcd827796791,16,front wheel drive,6,premium unleaded (required),205,23,false,Mitsubishi,N/A,Diamante,4,436,28447,2002,Midsize,Sedan,AUTOMATIC
6379dfd9258bfcd827796792,16,front wheel drive,6,premium unleaded (required),210,23,false,Mitsubishi,N/A,Diamante,4,436,26997,2002,Midsize,Sedan,AUTOMATIC
6379dfd9258bfcd827796793,16,front wheel drive,6,premium unleaded (required),205,23,false,Mitsubishi,N/A,Diamante,4,436,25687,2002,Midsize,Sedan,AUTOMATIC
6379dfd9258bfcd827796794,16,front wheel drive,6,premium unleaded (required),205,23,false,Mitsubishi,N/A,Diamante,4,436,25997,2003,Midsize,Sedan,AUTOMATIC
6379dfd9258bfcd827796795,16,front wheel drive,6,premium unleaded (required),205,23,false,Mitsubishi,N/A,Diamante,4,436,28447,2003,Midsize,Sedan,AUTOMATIC
6379dfd9258bfcd827796796,16,front wheel drive,6,premium unleaded (required),210,23,false,Mitsubishi,N/A,Diamante,4,436,27097,2003,Midsize,Sedan,AUTOMATIC
6379dfd9258bfcd827796797,15,front wheel drive,6,premium unleaded (required),205,23,false,Mitsubishi,N/A,Diamante,4,436,24999,2004,Midsize,Sedan,AUTOMATIC
6379dfd9258bfcd827796798,15,front wheel drive,6,premium unleaded (required),210,23,false,Mitsubishi,N/A,Diamante,4,436,26819,2004,Midsize,Sedan,AUTOMATIC
6379dfd9258bfcd827796799,15,front wheel drive,6,premium unleaded (required),205,23,false,Mitsubishi,N/A,Diamante,4,436,27619,2004,Midsize,Sedan,AUTOMATIC
6379dfd9258bfcd82779679a,12,all wheel drive,8,regular unleaded,188,16,false,Land Rover,Luxury,Discovery Series II,4,258,2561,2000,Midsize,4dr SUV,AUTOMATIC
6379dfd9258bfcd82779679b,12,four wheel drive,8,premium unleaded (required),188,16,false,Land Rover,Luxury,Discovery Series II,4,258,36350,2001,Midsize,4dr SUV,AUTOMATIC
6379dfd9258bfcd82779679c,12,four wheel drive,8,premium unleaded (required),188,16,false,Land Rover,Luxury,Discovery Series II,4,258,33350,2001,Midsize,4dr SUV,AUTOMATIC
6379dfd9258bfcd82779679d,12,four wheel drive,8,premium unleaded (required),188,16,false,Land Rover,Luxury,Discovery Series II,4,258,34350,2001,Midsize,4dr SUV,AUTOMATIC
6379dfd9258bfcd82779679e,12,four wheel drive,8,premium unleaded (required),188,16,false,Land Rover,Luxury,Discovery Series II,4,258,33350,2002,Midsize,4dr SUV,AUTOMATIC
6379dfd9258bfcd82779679f,12,four wheel drive,8,premium unleaded (required),188,16,false,Land Rover,Luxury,Discovery Series II,4,258,37150,2002,Midsize,4dr SUV,AUTOMATIC
6379dfd9258bfcd8277967a0,20,all wheel drive,4,premium unleaded (recommended),240,26,false,Land Rover,"Crossover,Luxury",Discovery Sport,4,258,37070,2015,Midsize,4dr SUV,AUTOMATIC
6379dfd9258bfcd8277967a1,20,all wheel drive,4,premium unleaded (recommended),240,26,false,Land Rover,"Crossover,Luxury",Discovery Sport,4,258,45570,2015,Midsize,4dr SUV,AUTOMATIC
6379dfd9258bfcd8277967a2,20,all wheel drive,4,premium unleaded (recommended),240,26,false,Land Rover,"Crossover,Luxury",Discovery Sport,4,258,41570,2015,Midsize,4dr SUV,AUTOMATIC
6379dfd9258bfcd8277967a3,20,all wheel drive,4,premium unleaded (recommended),240,26,false,Land Rover,"Crossover,Luxury",Discovery Sport,4,258,41955,2016,Midsize,4dr SUV,AUTOMATIC
6379dfd9258bfcd8277967a4,20,all wheel drive,4,premium unleaded (recommended),240,26,false,Land Rover,"Crossover,Luxury",Discovery Sport,4,258,45955,2016,Midsize,4dr SUV,AUTOMATIC
6379dfd9258bfcd8277967a5,20,all wheel drive,4,premium unleaded (recommended),240,26,false,Land Rover,"Crossover,Luxury",Discovery Sport,4,258,37455,2016,Midsize,4dr SUV,AUTOMATIC
6379dfd9258bfcd8277967a6,20,all wheel drive,4,premium unleaded (recommended),240,25,false,Land Rover,"Crossover,Luxury",Discovery Sport,4,258,46595,2017,Midsize,4dr SUV,AUTOMATIC
6379dfd9258bfcd8277967a7,20,all wheel drive,4,premium unleaded (recommended),240,25,false,Land Rover,"Crossover,Luxury",Discovery Sport,4,258,42195,2017,Midsize,4dr SUV,AUTOMATIC
6379dfd9258bfcd8277967a8,20,all wheel drive,4,premium unleaded (recommended),240,25,false,Land Rover,"Crossover,Luxury",Discovery Sport,4,258,37695,2017,Midsize,4dr SUV,AUTOMATIC
6379dfd9258bfcd8277967a9,11,four wheel drive,8,premium unleaded (required),217,14,false,Land Rover,Luxury,Discovery,4,258,34350,2003,Midsize,4dr SUV,AUTOMATIC
6379dfd9258bfcd8277967aa,11,four wheel drive,8,premium unleaded (required),217,14,false,Land Rover,Luxury,Discovery,4,258,40350,2003,Midsize,4dr SUV,AUTOMATIC
6379dfd9258bfcd8277967ab,11,four wheel drive,8,premium unleaded (required),217,14,false,Land Rover,Luxury,Discovery,4,258,38350,2003,Midsize,4dr SUV,AUTOMATIC
6379dfd9258bfcd8277967ac,11,four wheel drive,8,premium unleaded (required),217,14,false,Land Rover,Luxury,Discovery,4,258,38685,2004,Midsize,4dr SUV,AUTOMATIC
